cap-surface-h,cap-surface-s,cap-surface-t,cap-surface-unknown,cap-surface-y,cap-color-e,cap-color-g,cap-color-n,cap-color-w,cap-color-y,gill-attachment-a,gill-attachment-d,gill-attachment-e,gill-attachment-unknown,gill-attachment-x,gill-color-g,gill-color-n,gill-color-p,gill-color-w,gill-color-y,stem-width,stem-color-g,stem-color-n,stem-color-o,stem-color-w,stem-color-y,poisonous
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3.55,0,0,0,0,0,1
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,11.99,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17.93,0,0,0,1,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,19.87,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.97,0,0,0,0,1,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7.63,0,1,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6.61,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.98,0,1,0,0,0,0
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,11.83,0,0,0,1,0,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.94,0,0,0,0,1,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,46.38,0,1,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,17.44,0,0,0,1,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.98,0,0,0,0,0,1
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.49,0,1,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,10.24,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.54,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.85,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,16.78,0,0,0,1,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2.34,0,1,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,12.62,0,1,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,8.1,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.21,0,0,0,1,0,1
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,17.54,0,0,0,1,0,0
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,13.01,0,0,0,1,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.82,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.75,0,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.01,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2.5,0,0,0,1,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.91,0,1,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,12.01,0,0,0,1,0,0
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,14.69,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.33,0,1,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.51,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10.25,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.52,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.7,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8.7,0,0,1,0,0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.19,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.46,0,0,0,1,0,1
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13.19,0,0,0,1,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,14.25,0,0,0,1,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.92,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.93,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.99,0,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.38,0,0,0,1,0,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.93,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.49,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.97,0,0,0,1,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.77,0,1,0,0,0,1
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.25,0,1,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2.6,0,1,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15.77,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.58,0,0,0,1,0,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17.53,0,1,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,5.33,0,1,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.48,0,0,0,0,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.85,0,0,0,0,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2.45,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,31.15,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.54,0,0,0,1,0,1
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.44,0,0,0,1,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1.68,0,1,0,0,0,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.05,0,1,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.09,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.64,1,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15.36,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.28,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.34,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29.57,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,9.58,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2.99,0,0,0,0,1,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9.71,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.22,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,11.92,0,0,0,1,0,0
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,13.51,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.81,0,1,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,12.44,0,0,0,1,0,0
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5.88,0,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,10.8,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,28.53,0,0,0,1,0,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.89,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.56,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,7.36,0,1,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,27.04,0,1,0,0,0,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6.6,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,6.85,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.93,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17.06,0,0,0,1,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.36,0,0,1,0,0,1
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11.87,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.91,0,0,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2.89,0,0,0,1,0,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.34,0,0,0,1,0,1
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.94,1,0,0,0,0,1
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,11.42,0,1,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.75,0,0,0,1,0,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10.22,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4.66,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.8,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5.71,0,0,1,0,0,1
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,23.64,0,0,0,1,0,1
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,7.52,0,0,0,1,0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4.3,0,0,0,0,0,1
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,14.4,0,0,0,1,0,0
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,8.95,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,12.44,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.43,0,1,0,0,0,1
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5.52,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.47,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.58,0,1,0,0,0,1
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,15.42,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.42,0,0,1,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,11.83,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.78,0,0,1,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.28,0,0,0,1,0,1
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5.77,0,1,0,0,0,1
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,7.63,0,0,0,0,1,1
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.28,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3.77,1,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6.23,0,1,0,0,0,0
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.45,0,1,0,0,0,1
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.51,0,1,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.89,0,0,0,1,0,1
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,15.43,0,0,0,1,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.27,0,1,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.21,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,9.56,0,1,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.56,0,0,0,1,0,0
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,16.08,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.34,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.85,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8.12,0,0,1,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.83,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2.43,0,0,0,1,0,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,10.28,0,0,0,1,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.7,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.86,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17.54,0,0,0,1,0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,11.79,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.45,0,1,0,0,0,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.14,0,1,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16.92,0,0,0,1,0,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8.15,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.27,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6.77,0,1,0,0,0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14.42,0,0,0,0,1,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4.06,0,1,0,0,0,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,23.62,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16.2,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4.97,0,0,0,0,0,1
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,22.62,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.64,0,1,0,0,0,0
0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,8.3,0,0,0,0,1,1
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,9.99,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.84,0,0,0,0,1,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.26,0,1,0,0,0,0
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3.51,0,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1.66,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18.02,0,0,0,0,1,0
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,10.47,0,1,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10.27,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.54,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9.98,1,0,0,0,0,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.16,0,0,0,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17.76,0,0,0,1,0,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.56,0,1,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.37,0,0,0,1,0,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.7,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.16,0,0,0,1,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.99,0,1,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.89,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.77,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16.01,0,0,0,1,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,17.33,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,22.6,0,1,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.37,0,0,0,1,0,1
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.07,0,1,0,0,0,1
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,12.29,0,0,0,1,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.18,0,0,0,0,1,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9.54,0,0,0,0,1,0
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,17.54,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,22.49,1,0,0,0,0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.66,0,0,0,0,0,0
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10.81,0,1,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,11.35,0,0,0,1,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12.23,0,0,0,0,1,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.6,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,16.45,0,1,0,0,0,1
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,17.97,0,0,0,1,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.71,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.25,0,0,0,0,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24.21,0,0,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23.91,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.86,0,0,0,0,1,0
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9.43,0,1,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40.02,0,1,0,0,0,0
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.53,0,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1.55,0,1,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,14.13,0,0,0,1,0,0
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,18.6,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1.68,0,1,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2.97,0,0,0,1,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9.36,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.54,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.42,0,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,8.36,0,1,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,9.96,0,1,0,0,0,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.25,0,1,0,0,0,1
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,27.02,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13.77,0,0,0,0,1,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1.99,0,0,0,0,1,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13.8,0,0,0,1,0,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,16.56,0,0,0,1,0,1
0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,10.16,0,1,0,0,0,1
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,16.79,0,1,0,0,0,0
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11.5,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.15,0,0,0,1,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4.68,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.77,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7.38,0,0,0,1,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14.97,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21.17,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.45,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7.54,0,1,0,0,0,1
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,10.32,0,0,0,0,1,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3.06,0,0,0,0,1,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.05,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.65,0,0,0,0,0,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,25.66,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.48,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,13.09,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,11.64,0,0,0,1,0,0
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,17.94,0,0,0,1,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.68,0,1,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.65,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4.83,0,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,33.82,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.73,0,1,0,0,0,1
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17.6,0,0,0,1,0,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.4,0,0,0,1,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.51,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59,0,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5.25,0,0,1,0,0,0
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,21.06,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2.54,0,1,0,0,0,1
